0
372857
1124282
117737
146042
103854
144553
218644
153051
139327
415821
411000
293540
380187
97359
133763
4186762
977322
210142
195241
461384
99838
120527
297333
1313227
697144
95363
135640
4331157
219051
2145886
928789
173667
837499
152210
12823104
149851
254730
414108
135995
4220426
1834513
3091388
683619
268116
422959
261313
176341
412199
482918
513264
166279
440603
821400
2538417
293112
642703
298190
146077
158489
251815
914872
1210420
861251
272935
162048
5958595
5574811
263095
1340770
167171
541132
5558721
158732
319360
445824
366008
2777291
136987
2130048
615496
699194
329950
422325
178490
599875
492593
156440
5261157
231493
111837
138690
346144
554542
526480
191758
95913
178920
139210
77425
141959
952030
614166
90257
129666
124862
137723
60555
2807798
348446
231215
9453103
378625
113109
168885
110261
378011
209515
80975
414607
76426
200978
1751850
1279738
171725
2125380
117023
196542
357268
191639
98076
111067
131174
317894
257276
167303
568195
92708
863231
151929
89005
143071
622004
126893
110421
2030954
233129
470473
286126
272664
114221
125186
118793
800136
396374
198786
153068
1164571
272672
207609
175364
107366
512300
153438
103099
2705611
124532
268167
214900
130379
1598143
4547326
691376
796618
772200
107328
155991
135660
463039
424673
159453
325364
4289980
151382
171713
262796
199416
343060
3274743
188455
279234
208241
185305
132834
98229
536938
142047
161144
247515
172279
149311
434762
174699
157576
81051
108953
301746
1947479
423834
55007
399083
273738
18889176
96778
156643
365433
818687
884528
208412
129501
143563
869020
250917
88241
668999
1133059
298381
1051876
661219
100914
181747
128270
150559
364035
1752058
360089
422871
501572
364146
1667852
475479
151531
1127339
188688
721107
176226
121749
108464
105708
146918
402945
137980
2073479
1832886
76745
649338
838514
123635
563815
701393
123859
160789
1250347
123518
935018
85378
2221613
157046
202570
350725
389970
2351265
410148
126219
142900
152831
547837
279504
561958
518394
132984
114969
433307
186221
661767
765258
204701
634403
267810
283274
106958
227362
125857
694781
115230
1584132
197844
115209
135896
308180
426371
150696
248986
2138094
5938987
1711800
404208
227688
114641
164151
404706
6363147
283720
136578
798061
120346
213436
387612
772672
111423
234123
136212
208471
249643
545849
525336
1121126
137443
210392
200768
1255252
251681
307269
127905
161979
105780
124747
252350
110631
101739
3434949
250167
116418
469810
251325
200275
242622
303121
128717
305363
224978
160321
566250
101266
133155
1553410
194786
159651
115149
166399
91017
75045
306023
2477964
84126
137439
70605
106996
106077
242948
